STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA
37,DAPFORBRA0BRD27,1,8,0,00000,0,06,093,31920,'DEEP  CREEK',NULL,'FIREBREAK 19','RANGE R (N)',99.99,0,0,NULL,NULL,35.14365,-79.16167,6,3,74,74,09,2015,1,0,1,2016,0,4.3,0,0,0,0,N,N,N,5,0,0,0,P,1,5,5,01,0,00,1,0,3.3,13.2,14.3,0,0,3.3,3.7,99.99,N,0,N,0,0,7,7,7,6,N,5,NULL,5,NULL,*,2,N,5,8,6,38,1,21.1,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,2,0,0,0,0,0,NULL,Y,8,2,2038,NULL,Y,74,G,7,52.91
37,DAPFORBRA009020,1,8,0,00000,0,00,093,31920,'LITTLE RIVER',NULL,'MORRISON BRIDGE','PU 653 959',99.99,0,0,NULL,NULL,35.19244,-79.18417,2,3,74,74,09,1970,2,0,1000,2016,0,8.8,0,0,0,0,0,0,1,5,0,0,0,A,1,5,5,05,0,00,3,0,8.8,13.7,38.1,0,0,8.8,9.2,99.99,N,0,N,0,0,7,7,6,7,N,5,NULL,5,NULL,*,5,N,5,8,6,38,1,47.5,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,2,6,8,8,10,0,NULL,Y,8,2000,2038,NULL,Y,74,F,6,350.52
37,DAPFORBRA00BR09,1,8,0,00000,0,00,093,31920,'HORSE CREEK',NULL,'MANCHESTER ROAD','PU 638 951',99.99,0,0,NULL,NULL,35.18556,-79.20056,6,3,74,74,09,1955,2,0,100,2018,0,7.3,0,0,0,N,N,0,0,5,0,0,0,A,1,5,3,19,0,00,2,0,12.4,3.4,7.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,5,NULL,5,NULL,*,N,N,5,6,8,38,1,14.2,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,N,N,N,N,0,0,NULL,Y,8,400,2040,NULL,Y,74,F,6,56.21
37,DAPFORBRA00BR07,1,8,0,00000,0,00,093,31920,'NICHOLSON CREEK',NULL,'CHICKEN ROAD','PU 632 836',99.99,0,0,NULL,NULL,35.08173,-79.20972,2,3,74,74,09,2014,2,0,1000,2016,0,7.6,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,05,0,00,1,0,7.6,13.4,13.7,0,0,7.6,8.2,99.99,N,0,N,0,0,7,7,8,7,N,5,NULL,5,NULL,*,4,N,5,8,8,31,1,20.4,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,2,N,N,N,0,0,NULL,Y,8,2000,2038,NULL,Y,74,G,7,112.34
37,DAPFORBRA0BRDG4,1,8,0,00000,0,06,093,31920,'JUNIPER CREEK',NULL,'FIREBREAK 3','RANGE HH3 (W) AREA',99.99,0,0,NULL,NULL,35.04843,-79.25028,3,3,74,74,09,1960,1,0,1,2016,0,4.1,0,0,0,0,N,N,N,5,0,0,0,A,1,5,9,06,9,02,1,2,4.1,7.3,14.6,0,0,4.1,4.2,99.99,N,0,N,0,0,7,7,7,4,N,5,NULL,5,NULL,*,5,N,5,8,3,38,1,21.4,618,24,Y24,N,N,0618,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,7,0,0,0,0,0,NULL,Y,3,2,2038,NULL,Y,74,G,7,61.32
37,DAPFORBRA0BRDG9,1,8,0,00000,0,06,093,31920,'JUNIPER CREEK',NULL,'FIREBREAK 7','RANGE HH1 (W) AREA',99.99,0,0,NULL,NULL,35.06089,-79.25083,5,3,74,74,09,1960,1,0,10,2016,0,3.7,0,0,0,0,N,N,N,5,0,0,0,P,1,5,7,02,0,00,5,0,3.7,3.2,14,0,0,3.7,3.7,99.99,N,0,N,0,0,6,7,6,5,N,2,4.4,2,3.2,3,4,N,0,7,6,38,1,20.7,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,8,7,8,8,0,0,NULL,Y,5,10,2038,NULL,Y,74,F,6,51.8
37,DAPFORBRA00BR04,1,8,0,00000,0,00,093,31920,'JUNIPER CREEK',NULL,'PLANK ROAD','PU 594 808',99.99,0,0,NULL,NULL,35.05833,-79.25194,2,3,74,74,09,1952,2,0,1000,2016,0,7.4,0,0,0,N,N,0,0,5,0,0,0,A,1,5,3,19,0,00,2,0,30.5,3.1,7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,3,5,NULL,5,NULL,*,N,N,5,7,8,38,1,13.4,618,24,N,N,Y12,NULL,NULL,0618,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,N,N,N,N,0,0,NULL,Y,8,2000,2035,NULL,Y,74,P,3,51.8
37,DAPFORBRA0BRD82,1,8,0,00000,0,06,093,31920,'MCKIETHAN POND SPILLWAY',NULL,'UNKNOWN ROAD','RGE HH1 (N)  MCKIETHAN PD',99.99,0,0,NULL,NULL,35.09631,-79.25194,3,3,74,74,09,1960,1,0,1,2016,4,2.4,0,0,0,0,N,N,N,5,0,0,0,P,1,5,7,02,0,00,2,0,2.4,3.7,7.5,0,0,3.4,3.7,99.99,N,0,N,0,0,7,7,5,5,N,2,7,2,4.9,3,3,N,0,8,8,38,1,14,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,8,7,8,8,0,0,NULL,Y,8,2,2038,NULL,Y,74,F,5,27.75
37,DAPFPRBRA00BR06,1,8,0,00000,0,00,093,31920,'JUNIPER CREEK',NULL,'CHICKEN ROAD','PU 593 844',99.99,0,0,NULL,NULL,35.08997,-79.25306,2,3,74,74,09,2014,2,0,1000,2016,0,7.6,0,0,0,1,0,0,0,5,0,0,0,A,1,5,1,05,0,00,1,0,7.6,13.4,13.7,0,0,7.6,8.2,99.99,N,0,N,0,0,8,8,7,6,N,5,NULL,5,NULL,*,4,N,5,8,8,31,1,20.4,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,2,N,N,N,0,0,NULL,Y,8,2000,2038,NULL,Y,74,G,7,112.34
37,DAPFORBRA0BRD23,1,8,0,00000,0,06,093,31920,'TUCKAHOE CREEK',NULL,'FIREBREAK 39','RANGE X1 (W) AREA',99.99,0,0,NULL,NULL,35.20035,-79.25361,3,3,74,74,09,2014,1,0,1,2016,0,3,0,0,0,0,N,N,N,5,0,0,0,A,1,5,5,01,0,00,1,0,3.7,12.5,13.7,0,0,3.7,3.7,99.99,N,0,N,0,0,8,8,7,7,N,5,NULL,5,NULL,*,4,N,5,7,6,38,1,20.4,518,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,2,N,N,N,0,0,NULL,Y,8,2,2038,NULL,Y,74,G,7,50.69
37,DAPFORBRA00BR08,1,8,0,00000,0,00,093,31920,'SPILLWAY MACARTHUR LAKE',NULL,'MANCHESTER ROAD','PU 585 951',99.99,0,0,NULL,NULL,35.18583,-79.26028,3,3,74,74,09,1955,2,0,1000,2018,0,7.3,0,0,0,N,N,0,0,5,0,0,0,A,1,5,1,19,0,00,2,0,13.4,3,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,5,NULL,5,NULL,*,N,N,5,8,8,38,1,12.6,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,N,N,N,N,0,0,NULL,Y,8,2000,2040,NULL,Y,74,F,6,46.72
37,DAPFORBRA0BRD45,1,8,0,00000,0,06,093,31920,'ROCKFISH CREEK',NULL,'FIREBREAK 3','RANGE GG3 (W)',99.99,0,0,NULL,NULL,35.04989,-79.27611,3,3,74,74,09,1960,1,0,1,2016,0,4,0,0,0,0,N,N,N,5,0,0,0,A,1,5,9,06,9,02,1,2,4,11,19.2,0,0,4,4.2,99.99,N,0,N,0,0,7,7,6,6,N,5,NULL,5,NULL,*,5,N,5,6,3,38,1,26.5,618,24,Y24,N,N,0618,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,7,0,0,0,0,0,NULL,Y,5,2,2038,NULL,Y,74,F,6,80.64
37,DAPFORBRA00BR05,1,8,0,00000,0,00,093,31920,'ROCKFISH CREEK',NULL,'PLANK ROAD','RANGE GG2 (S) AREA',99.99,0,0,NULL,NULL,35.05911,-79.27861,2,3,74,74,09,1952,2,0,1000,2016,0,6.1,0,0,0,N,N,0,0,5,0,0,0,A,1,5,3,19,0,00,4,0,6.1,3,14.5,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,6,5,NULL,5,NULL,*,N,N,5,6,8,38,1,21.3,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,N,N,N,N,0,0,NULL,Y,8,2000,2038,NULL,Y,74,F,6,88.45
37,DAPFORBRA0BRD52,1,8,0,00000,0,06,093,31920,'ROCKFISH CREEK',NULL,'FIREBREAK 14','RANGE GG2 (W)',99.99,0,0,NULL,NULL,35.07278,-79.28972,3,3,74,74,09,2014,1,0,1,2016,0,3.7,0,0,0,0,N,N,N,5,0,0,0,A,1,5,5,01,0,00,1,0,4.3,12.5,13.7,0,0,3.7,3.7,99.99,N,0,N,0,0,7,8,8,6,N,5,NULL,5,NULL,*,4,N,5,8,6,38,1,20.4,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,2,0,0,0,0,0,NULL,Y,5,2,2038,NULL,Y,74,G,7,50.69
37,DAPFORBRA0BRD47,1,8,0,00000,0,06,093,31920,'CALF BRANCH',NULL,'SOUTHERN PINES RD','RANGE ROAD',99.99,0,0,NULL,NULL,35.10658,-79.29056,2,3,74,74,09,1970,1,0,1,2016,0,3.7,0,0,0,0,N,N,N,5,0,0,0,A,1,5,1,19,0,00,1,0,4.4,6.7,6.7,0.3,0.3,0,0,99.99,N,0,N,0,0,N,N,N,3,7,5,NULL,5,NULL,*,N,N,5,3,8,38,1,13,618,24,N,Y60,N,NULL,0616,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,N,N,N,N,0,0,NULL,Y,8,2,2038,NULL,Y,74,G,7,24.79
37,DAPFORBRA0BRDGA,1,8,0,00000,0,06,093,31920,'ROCKFISH CREEK',NULL,'CHICKEN ROAD','RANGE GG2 (NW)',99.99,0,0,NULL,NULL,35.07938,-79.29111,11,3,74,74,09,1960,1,0,10,2016,0,5.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,1,0,5.9,10.8,10.8,0,0,5.9,6.2,99.99,N,0,N,0,0,6,6,7,5,N,5,NULL,5,NULL,*,4,N,5,8,8,38,1,17.5,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,1,8,0,0,0,0,NULL,Y,4,40,2038,NULL,Y,74,F,6,66.96
37,DAPFORBRA0BR103,1,8,0,00000,0,06,093,31920,'ROCKFISH CREEK',NULL,'FIREBREAK 34','RANGE GG1 (W)',99.99,0,0,NULL,NULL,35.08152,-79.29139,3,3,74,74,09,2014,1,0,1,2016,0,3.8,0,0,0,0,N,N,N,5,0,0,0,A,1,5,5,05,0,00,1,0,3.7,14,15.2,0,0,3.7,3.7,99.99,N,0,N,0,0,8,8,8,8,N,5,NULL,5,NULL,*,4,N,5,8,6,38,1,22,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,2,0,0,0,0,0,NULL,Y,8,2,2038,NULL,Y,74,G,8,56.24
37,DAPFORBRA0BR102,1,8,0,00000,0,06,093,31920,'ROCKFISH CREEK',NULL,'FIREBREAK 31','RANGE GG1 (W)',99.99,0,0,NULL,NULL,35.09039,-79.29528,3,3,74,74,09,2014,1,0,1,2016,0,3.7,0,0,0,0,N,N,N,5,0,0,0,A,1,5,5,05,0,00,1,0,3.7,13.7,14.9,0,0,3.7,3.7,99.99,N,0,N,0,0,7,7,8,7,N,5,NULL,5,NULL,*,4,N,5,7,6,38,1,21.7,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,2,0,0,0,0,0,NULL,Y,5,2,2038,NULL,Y,74,G,7,55.13
37,DAPFORBRA0BRDGD,1,8,0,00000,0,06,093,31920,'PINEY BOTTOM CREEK',NULL,'MORGANTON RD','RANGE CC2 (S)',99.99,0,0,NULL,NULL,35.10841,-79.29889,3,3,74,74,09,2017,2,0,1,2018,0,6.6,0,0,0,1,N,N,N,5,0,0,0,A,1,5,5,01,0,00,1,0,6.6,12.7,14.3,0,0,6.6,7.3,99.99,N,0,N,0,0,7,7,8,7,N,5,NULL,5,NULL,*,5,N,5,7,6,38,1,21.1,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,2,8,N,N,0,0,NULL,Y,8,2,2038,NULL,Y,74,G,7,104.39
37,DAPFORBRA0BRD54,1,8,0,00000,0,06,093,31920,'ROCKFISH CREEK',NULL,'FIREBREAK 23','RANGE CC1 (SW)',99.99,0,0,NULL,NULL,35.10379,-79.31139,3,3,74,74,09,2013,1,0,1,2018,0,4.9,0,0,0,0,N,N,N,5,0,0,0,A,1,5,5,05,0,00,1,0,4.9,11.6,12.5,0,0,3.7,3.7,99.99,N,0,N,0,0,8,8,8,7,N,5,NULL,5,NULL,*,4,N,5,8,6,38,1,19.2,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,1,0,0,0,0,0,NULL,Y,8,2,2040,NULL,Y,74,G,8,46.25
37,DAPFORBRA0BRD21,1,8,0,00000,0,06,093,31920,'SILVER RUN',NULL,'FIREBREAK 28','RANGE BB1 (E) AREA',99.99,0,0,NULL,NULL,35.01683,-79.31417,3,3,74,74,09,2014,1,0,1,2016,0,3.7,0,0,0,0,N,N,N,5,0,0,0,A,1,5,5,01,0,00,1,0,3.7,11,12.2,0,0,3.7,3.7,99.99,N,0,N,0,0,7,7,8,7,N,5,NULL,5,NULL,*,4,N,5,8,6,38,1,18.9,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,2,0,0,0,0,0,NULL,Y,8,2,2038,NULL,Y,74,G,7,45.14
37,DAPFORBRA0BRD72,1,8,0,00000,0,06,093,31920,'ROCKFISH CREEK',NULL,'FIREBREAK 6','RANGE BB2 (W)',99.99,0,0,NULL,NULL,35.13333,-79.34444,3,3,74,74,09,2013,1,0,1,2018,0,4.3,0,0,0,0,N,N,N,5,0,0,0,A,1,5,5,05,0,00,1,0,4.3,10.1,11.3,0,0,3.7,3.7,99.99,N,0,N,0,0,8,8,8,6,N,5,NULL,5,NULL,*,4,N,5,7,6,38,1,18,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,2,0,0,0,0,0,NULL,Y,8,2,2040,NULL,Y,74,G,8,41.81
37,DAPFORMAC0T8514,1,8,0,00000,0,00,125,31920,'DROWNING CREEK',NULL,'MAIN ENTRANCE ROAD','PU 405 789',99.99,0,0,NULL,NULL,35.04369,-79.45861,19,3,74,74,09,1980,2,0,500,2018,5,8.5,0,0,0,1,0,0,0,5,0,0,0,A,5,5,5,01,0,00,3,0,8.5,13,24.2,0.6,0.6,8.5,10.5,99.99,N,0,N,0,0,7,7,7,7,N,5,NULL,5,NULL,*,5,N,5,8,8,38,1,32.8,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,2,6,0,0,40,0,NULL,Y,8,600,2040,NULL,Y,74,G,7,254.1
37,DAPFORMAC0T8513,1,8,0,00000,0,00,125,31920,'DROWNING CREEK',NULL,'MAIN ENTRANCE ROAD','PU 405 789',99.99,0,0,NULL,NULL,35.04317,-79.45917,19,3,74,74,09,1980,2,0,500,2018,6,8.5,0,0,0,1,0,0,0,5,0,0,0,A,5,5,5,01,0,00,3,0,8.5,13,29.2,0.6,0.6,8.5,10.6,99.99,N,0,N,0,0,7,7,7,6,N,5,NULL,5,NULL,*,5,N,5,8,8,38,1,38.3,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,8514,0,N,2,NULL,0,0,0,2,6,0,0,25,0,NULL,Y,5,600,2039,NULL,Y,74,G,7,309.52
37,DAPFORMAC0T8517,1,8,0,00000,0,00,165,31920,'LITTLE MUDDY LAKE',NULL,'MSR TO DROP ZONE','PU 400 773',99.99,0,0,NULL,NULL,35.02806,-79.46500,5,3,74,74,09,2005,2,0,50,2018,0,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,7.3,12.2,12.8,0,0,7.3,8.1,99.99,N,0,N,0,0,7,7,8,6,N,5,NULL,5,NULL,*,6,N,5,7,8,38,1,19.5,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,2,6,0,0,5,0,NULL,Y,5,100,2040,NULL,Y,74,G,7,103.68
37,DAPFORMAC0T8520,1,8,0,00000,0,00,165,31920,'BIG MUDDY CREEK',NULL,'UNNAMED ROAD','PU 392 774',99.99,0,0,NULL,NULL,35.02972,-79.47444,5,3,74,74,09,2011,1,0,50,2018,0,4,0,0,0,0,N,N,N,4,0,0,0,A,1,5,0,02,0,00,5,0,3.8,3.5,17.6,0,0,4.7,5.4,99.99,N,0,N,0,0,7,7,6,7,N,5,NULL,5,NULL,*,7,N,5,7,8,38,1,24.9,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,9,0,0,0,25,0,NULL,Y,8,100,2040,NULL,Y,74,F,6,95.04
37,DAPFORMAC0T8516,1,8,0,00000,0,00,165,31920,'BIG MUDDY CREEK',NULL,'17TH ABN DIV ROAD','PU 388 774',99.99,0,0,NULL,NULL,35.02889,-79.47806,6,3,74,74,09,1970,1,0,50,2018,4,6,0,0,0,0,N,N,N,5,0,0,0,P,1,5,3,10,0,00,1,0,4.3,18.3,18.3,0,0,3.8,4.2,99.99,N,0,N,0,0,8,6,7,7,N,5,NULL,5,NULL,*,4,N,5,7,8,38,1,25.5,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,9,9,0,0,0,0,NULL,Y,8,100,2040,NULL,Y,74,F,6,76.86
37,DAPFORMAC0T8511,1,8,0,00000,0,00,165,31920,'STREAM TO MOSS GILL LAKE',NULL,'MSR TO AIRFIELD','PU 383 778',99.99,0,0,NULL,NULL,35.03381,-79.48278,5,3,74,74,09,2005,2,0,50,2018,0,9.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,05,0,00,1,0,9.1,12.2,12.8,0,0,9.1,10,99.99,N,0,N,0,0,7,7,7,7,N,5,NULL,5,NULL,*,7,N,5,7,8,38,1,19.5,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,2,1,3,8,5,0,NULL,Y,8,100,2040,NULL,Y,74,G,7,128
37,DAPFORMAC0T8512,1,8,0,00000,0,00,153,31920,'RAILROAD (CSXT)',NULL,'MSR','MAIN ROAD TO US 1 OVER RR',99.99,0,0,NULL,NULL,35.05131,-79.48694,31,3,74,74,09,2009,2,0,50,2018,0,13.4,0,15,0,1,1,1,1,5,N,0,0,A,1,2,5,05,0,00,2,0,13,27.6,48.1,0,0,13,14,99.99,R,7.36,R,8,0,7,7,7,N,N,5,NULL,5,NULL,*,9,9,5,N,8,38,1,58.2,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,0,1,1,0,0,10,0,NULL,Y,N,100,2040,NULL,Y,74,G,7,673.4
37,DAPFORMAC0T8519,1,8,0,00000,0,00,165,31920,'BIG MUDDY CREEK',NULL,'UNNAMED ROAD','PU 356 765',99.99,0,0,NULL,NULL,35.02111,-79.51250,5,3,74,74,09,2009,1,0,50,2018,5,4.7,0,0,0,0,N,N,N,5,0,0,0,A,1,5,0,02,0,00,4,0,4.7,3.7,14,0,0,4.7,5.1,99.99,N,0,N,0,0,7,7,7,6,N,2,70.3,2,54.1,7,7,N,5,7,6,38,1,20.7,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,9,0,0,0,0,0,NULL,Y,5,100,2040,NULL,Y,74,G,7,71.4
37,DAPFORMAC0T8518,1,8,0,00000,0,00,165,31920,'BIG MUDDY CREEK',NULL,'TUCKERS ROAD','PU 353 762',99.99,0,0,NULL,NULL,35.01881,-79.51694,5,3,74,74,09,2009,1,0,50,2018,5,5,0,0,0,0,N,N,N,5,0,0,0,A,1,5,0,02,0,00,3,0,5,3.7,11.7,0,0,5,5.3,99.99,N,0,N,0,0,7,7,6,6,N,2,68.5,5,52.8,6,3,N,5,7,8,38,1,18.3,618,24,N,N,N,NULL,NULL,NULL,1,1,2,2018,NULL,NULL,NULL,0,N,3,NULL,0,0,0,9,0,0,0,0,0,NULL,Y,5,100,2040,NULL,Y,74,F,6,62.01
51,DAPAMCRAD091021,1,8,0,00000,0,00,121,00000,'STROUBLES CREEK',NULL,'PERIMETER ROAD','STROUBLES CREEK BRIDGE #1',99.99,0,0,NULL,NULL,37.18433,-80.52722,2,3,74,74,09,1945,2,0,80,2016,5,6.1,0,40,0,0,0,0,0,5,0,0,0,B,1,5,5,05,0,00,2,0,6.1,12.2,24.4,0,0,6.1,6.4,99.99,N,0,N,99.9,99.9,6,6,6,6,N,3,62.7,3,40.6,6,5,N,4,9,6,38,1,33.1,818,24,N,N,N,NULL,NULL,NULL,62,1,63,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,1999,N,6,N,N,2,0,NULL,Y,5,80,2040,NULL,Y,74,F,6,156.16
51,DAPAMCRAD000932,1,8,0,00000,0,00,121,00000,'STROUBLES CREEK',NULL,'UNNAMED ROAD','OLD HIGHWAY BRIDGE',99.99,0,0,NULL,NULL,37.18725,-80.52778,2,3,74,74,08,1945,2,0,80,2016,5,6.2,0,0,0,0,0,0,0,5,0,0,0,P,1,5,5,05,0,00,2,0,6.2,14.3,28.7,0,0,6.2,6.4,99.99,N,0,N,99.9,99.9,6,6,5,5,N,3,59.2,3,37.1,5,5,N,5,4,6,38,1,37.9,818,24,N,N,N,NULL,NULL,NULL,52,1,53,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,1999,N,6,N,N,2,0,NULL,Y,5,80,2040,NULL,Y,74,F,5,183.68
51,DAPAMCRAD091022,1,8,0,00000,0,00,121,00000,'STROUBLES CREEK',NULL,'UNNAMED ROAD','STROUBLES CREEK BRIDGE #2',99.99,0,0,NULL,NULL,37.19011,-80.52861,2,3,74,74,09,1945,2,0,80,2016,5,6.2,0,0,0,0,0,0,0,5,0,0,0,B,1,5,5,05,0,00,1,0,6.2,18.3,18.3,0,0,6.2,6.4,99.99,N,0,N,99.9,99.9,6,6,5,5,N,3,71.9,3,45,5,5,N,4,9,8,38,1,25.5,818,24,N,N,N,NULL,NULL,NULL,35,1,36,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,1999,N,6,N,N,2,0,NULL,Y,5,80,2040,NULL,Y,74,F,5,117.12
51,DAPAMCRAD000924,1,8,0,00000,0,00,121,00000,'NEW RIVER',NULL,'UNNAMED ROAD','NEW RIVER BRIDGE CROSSING',99.99,0,0,NULL,NULL,37.19394,-80.54111,8,3,74,74,08,1943,2,2,400,2016,5,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,8,4,03,0,00,8,0,7.3,50.3,311.5,0.6,0.6,7.3,7.3,99.99,H,4.41,H,4.6,0,5,5,6,7,N,1,31.1,1,18.7,5,5,6,2,9,8,38,1,320.8,818,24,Y24,Y60,N,0818,0616,NULL,168,1,169,2018,NULL,NULL,NULL,0,N,2,NULL,0,0,1992,1,1,0,1,40,0,NULL,Y,8,400,2040,NULL,Y,74,F,5,2273.95
